jd_text,cv_text,score
"**Junior Flutter Developer**

We are seeking a highly motivated Junior Flutter Developer to join our innovative team. This role is perfect for a final-year student or recent graduate passionate about building cross-platform mobile and web applications. You will contribute to developing new features and maintaining existing apps using Flutter, Dart, and Firebase. A solid understanding of OOP, MVC/MVVM, and database integration (Firebase, SQLite) is essential, along with strong problem-solving skills and a collaborative spirit.","ID: CV_7.json
Role: 
Skills: Python, SQL, Pandas, Scikit-Learn, Tableau, Data Cleaning, Data Analysis, Data Visualization, Machine Learning, Data Preprocessing, GUI Programming, Analytical Thinking, Model Evaluation, Logistic Regression, Random Forest
Exp: 0 years.",0.1
"**Junior Flutter Developer**

We are seeking a highly motivated Junior Flutter Developer to join our innovative team. This role is perfect for a final-year student or recent graduate passionate about building cross-platform mobile and web applications. You will contribute to developing new features and maintaining existing apps using Flutter, Dart, and Firebase. A solid understanding of OOP, MVC/MVVM, and database integration (Firebase, SQLite) is essential, along with strong problem-solving skills and a collaborative spirit.","ID: CV_73.json
Role: Game Developer
Skills: Unity, C#, Excel, Word, Powerpoint
Exp: 0 years.",0.1
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_1.json
Role: Software Engineer, Backend Developer, Team Leader
Skills: Flutter, Python, Node.js, Java, MongoDB, MySQL, Firebase, SQL Server, RESTful APIs, WebSocket, Microservices, MVC, Git, Agile/Scrum, Problem-solving
Exp: 2 years.",0.2
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_30.json
Role: Software Engineer, Mobile Developer
Skills: HTML, CSS, Javascript, Node.js, PHP, Python, Flutter, Android, Java, Kotlin, MySQL, Firebase, MongoDB, Git, Docker
Exp: 0 years.",0.1
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_59.json
Role: IT Intern
Skills: Python, Java, C#, Kotlin, Firebase, MySQL, Git, OpenCV, Android Studio, Visual Studio, PySpark, Google Colab, Kaggle, TensorFlow, PyTorch
Exp: 0 years.",0.1
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_14.json
Role: AI Engineer Intern, AI Agent Creator Intern
Skills: Python, Java, C, PyTorch, TensorFlow, LangChain, Transformer, OpenCV, Ultralytics, RAG, YOLO, Pandas, GitHub, Linux, SQLite
Exp: 1 years.",0.15
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_58.json
Role: 
Skills: Snort (IDS/IPS), Wazuh (SIEM), Burp Suite, Wireshark, Nmap, Python, Bash, C, C++, SQL, Linux, Windows Server, Computer Networks, System Security, Log Analysis
Exp: 0 years.",0.95
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_16.json
Role: Front-End Developer
Skills: HTML/CSS, Javascript, ReactJS, C#, Java, SQL Server, MySQL, UI/UX Design, Responsive Design, Postman, Visual Studio Code, GitHub, Teamwork, Communication, Analytical Thinking
Exp: 0 years.",0.1
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_88.json
Role: Web Developer
Skills: HTML, CSS, Javascript, Jquery, Bootstrap, ReactJS, PHP, C#, Java, Spring Boot, ASP.NET, Node.js, Express, Docker
Exp: 0 years.",0.05
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_32.json
Role: 
Skills: Python, Java, MySQL, Firebase, Communication, Problem-solving, Teamwork, Self-discipline, Machine Learning, Data Processing, Data Balancing, Feature Selection, PyTorch, RS-GAN
Exp: 0 years.",0.25
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_24.json
Role: Backend Developer, Full Stack Developer
Skills: Java, Spring Boot, Spring Security, RESTful APIs, MySQL, JavaScript, HTML/CSS, ReactJS, Git, Docker, Maven, JUnit, Mockito, Postman, AWS S3
Exp: 0 years.",0.05
"**Network Operations Intern**

We are seeking an enthusiastic Network Operations Intern to join our dynamic IT team. This entry-level position is ideal for an individual with a strong foundational understanding of networking concepts, eager to gain hands-on experience. You will assist with network monitoring, basic troubleshooting, and support configuration tasks. Required skills include CCNA concepts, routing & switching protocols (VLANs, OSPF, NAT, ACLs), and familiarity with firewall technologies (Fortigate, Check Point). Exposure to Windows Server, Ubuntu, Python scripting, and Wireshark is highly valued. A proactive approach and strong problem-solving skills are essential.","ID: CV_89.json
Role: 
Skills: Python, Java, C#, Scikit-learn, TensorFlow, PyTorch, MySQL, SQL Server, Docker, Google Colab, Kaggle, Teamwork, Team Leadership, Time Management, Problem Solving
Exp: 0 years.",0.3
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_73.json
Role: Game Developer
Skills: Unity, C#, Excel, Word, Powerpoint
Exp: 0 years.",0.0
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_19.json
Role: 
Skills: Java, C#, Python, Spring Boot, ASP.NET MVC, IntelliJ, Git, Visual Studio, MySQL, SQL Server, Deep Learning, TensorFlow, Keras, PyTorch, RESTful API
Exp: 0 years.",1.0
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_7.json
Role: 
Skills: Python, SQL, Pandas, Scikit-Learn, Tableau, Data Cleaning, Data Analysis, Data Visualization, Machine Learning, Data Preprocessing, GUI Programming, Analytical Thinking, Model Evaluation, Logistic Regression, Random Forest
Exp: 0 years.",0.9
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_78.json
Role: App Developer Intern, Software Engineer Intern
Skills: Flutter, Dart, Firebase, Android Native, Java, MySQL, Python, FastAPI, HTML, CSS, Programming, Databases, Application Development, Cross-platform Development
Exp: 0 years.",0.3
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_54.json
Role: Full-stack Developer, Web Developer
Skills: HTML, CSS, Tailwind CSS, Bootstrap, React, Redux, Axios, Node.js, Express.js, JWT, Postman, JavaScript, Java, MySQL, Spring Boot
Exp: 0 years.",0.0
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_33.json
Role: Full-Stack Developer, Leader
Skills: Java, PHP, JavaScript, HTML, CSS, Spring Boot, Laravel, React, MySQL, Git, Microservices, OAuth 2.0, Problem-Solving, Teamwork, Adaptability
Exp: 0 years.",0.0
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_75.json
Role: QA Analyst, Software Tester, Tester Trainee
Skills: Java, SQL, Black Box Testing, White Box Testing, API Testing, Selenium, Cucumber, JUnit, Jira, Git, Agile Scrum, Postman, SDLC, STLC, User Acceptance Testing
Exp: 2 years.",0.0
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_10.json
Role: Software Engineer, IT Intern, Team Lead, Team Member
Skills: HTML, CSS, JavaScript, PHP, SQL, MySQL, C#, Java, XML, NoSQL, C++, Python, Kotlin, TSQL, Dart
Exp: 1 years.",0.3
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_18.json
Role: Machine Learning Engineer
Skills: Python, C, Java, JavaScript, PHP, SQL, PyTorch, TensorFlow, Keras, Scikit-learn, HuggingFace Transformers, Django, Linux, OpenCV, Pandas
Exp: 0 years.",0.9
"Join our innovative team as a Junior AI/ML Engineer. You will contribute to AI model research and prototyping, involving data preprocessing and the application of NLP and ML algorithms. Responsibilities include evaluating model performance, collaborating with senior engineers on solution development, and documenting technical findings. We require strong Python skills, practical experience with TensorFlow, PyTorch, or Scikit-learn, and a solid understanding of machine learning and NLP concepts. Familiarity with SQL, Pandas, NumPy, and Git is highly valued. This role is ideal for a proactive individual eager to leverage their research internship experience in a dynamic tech environment.","ID: CV_81.json
Role: Network and Data Analyst Intern
Skills: Networking, VLAN, VPN, Cisco Packet Tracer, Wireshark, Cybersecurity, Python, PySpark, SQL, Hadoop, Data Visualization, Salesforce, AWS, VMware, Linux
Exp: 0 years.",0.3
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_71.json
Role: Research Assistant
Skills: Python, Java, PyTorch, Unsloth, Transformer, DeepSpeed, Elasticsearch, LangGraph, LangChain, Artificial Intelligence (AI), Natural Language Processing (NLP), Large Language Models (LLM), Data Collection, Data Preprocessing, Model Training
Exp: 0 years.",0.65
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_89.json
Role: 
Skills: Python, Java, C#, Scikit-learn, TensorFlow, PyTorch, MySQL, SQL Server, Docker, Google Colab, Kaggle, Teamwork, Team Leadership, Time Management, Problem Solving
Exp: 0 years.",0.75
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_20.json
Role: Business Staff
Skills: Python, SQL, JavaScript, Java, C#, HTML, CSS, Node.js, Classic Machine Learning, Business Intelligence, Enterprise Information System Management
Exp: 1 years.",0.9
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_22.json
Role: 
Skills: Python, Java, Kotlin, SQL, MySQL, SQLite, Spring Boot, PyTorch, TensorFlow, LangChain, FastAPI, Hugging Face Transformers, PyQt5, Machine Learning, Backend Programming
Exp: 0 years.",0.6
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_85.json
Role: Backend Developer Intern, Front-End Developer Intern
Skills: Java, Spring Boot, Python, Laravel, React, Data Structures and Algorithms, Object-Oriented Programming, MySQL, MongoDB, Git, Docker, FastAPI, Django, HTML, CSS
Exp: 0 years.",0.85
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_27.json
Role: 
Skills: Node.js, HTML, JavaScript, Packet Tracer, Office Informatics, English Comprehension, Attention to Detail, Adaptability
Exp: 0 years.",0.65
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_52.json
Role: Frontend Developer
Skills: HTML, CSS, JavaScript, TypeScript, React.js, Git, GitHub, Node.js, REST API, PHP, MySQL, Vite, Tailwind CSS, Teamwork, Communication
Exp: 0 years.",0.75
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_14.json
Role: AI Engineer Intern, AI Agent Creator Intern
Skills: Python, Java, C, PyTorch, TensorFlow, LangChain, Transformer, OpenCV, Ultralytics, RAG, YOLO, Pandas, GitHub, Linux, SQLite
Exp: 1 years.",0.7
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_74.json
Role: Barista, Cashier, Waiter, Teacher Assistant, IT Assistant
Skills: Communication Skills, Problem Solving Skills, Time Management, Adaptability, Customer Service, Teamwork, Document Management, Python, Java, HTML
Exp: 0 years.",0.95
"**Entry-Level Technical Support & Client Engagement Specialist**

We are seeking a highly motivated and communicative individual to join our dynamic tech team. This role combines providing exceptional first-line technical assistance with ensuring outstanding client satisfaction. You will troubleshoot basic IT issues, translate technical concepts clearly, and manage client communications. Ideal candidates possess foundational programming skills (Python, Java, HTML), strong problem-solving abilities, and fluency in both English and Vietnamese, eager to grow in a fast-paced IT environment.","ID: CV_90.json
Role: 
Skills: C Programming, Python Programming, Java Programming, Cisco Packet Tracer, EVE-NG, Network Design, Network Configuration, Network Security, IoT Product Design, Office Software, Teamwork, Eagerness to Learn, Cisco Networking
Exp: 0 years.",0.85
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_70.json
Role: Software Developer, Data Scientist, Algorithm Engineer
Skills: Python, Java, C#, HTML, CSS, JavaScript, Git, VSCode, Linux Terminal, OpenCV, Deep Learning, Transformer Architecture, Sentiment Analysis, ASP.NET MVC, UML Modeling, Algorithm Design
Exp: 0 years.",0.75
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_52.json
Role: Frontend Developer
Skills: HTML, CSS, JavaScript, TypeScript, React.js, Git, GitHub, Node.js, REST API, PHP, MySQL, Vite, Tailwind CSS, Teamwork, Communication
Exp: 0 years.",0.0
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_26.json
Role: 
Skills: Java, JavaScript, C#, React, Next.js, HTML, CSS, Tailwind CSS, Firebase, MongoDB, REST APIs, Git, Visual Studio Code, Design Patterns, Problem Solving
Exp: 0 years.",0.0
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_18.json
Role: Machine Learning Engineer
Skills: Python, C, Java, JavaScript, PHP, SQL, PyTorch, TensorFlow, Keras, Scikit-learn, HuggingFace Transformers, Django, Linux, OpenCV, Pandas
Exp: 0 years.",0.85
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_82.json
Role: 
Skills: English communication, Teamwork, Self-learning and quick adaptation, Time management
Exp: 0 years.",0.0
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_37.json
Role: 
Skills: CCNA, Routing & Switching, VLANs, OSPF, NAT, ACLs, Windows Server, Ubuntu, Check Point R81, Fortigate, Python, MySQL, SQL Server, Wireshark, Docker
Exp: 0 years.",0.2
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_89.json
Role: 
Skills: Python, Java, C#, Scikit-learn, TensorFlow, PyTorch, MySQL, SQL Server, Docker, Google Colab, Kaggle, Teamwork, Team Leadership, Time Management, Problem Solving
Exp: 0 years.",0.75
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_67.json
Role: Full Stack Developer, UI/UX Designer
Skills: JavaScript, TypeScript, Node.js, HTML5, CSS3, SASS, TailwindCSS, SQL, NoSQL, MySQL, MongoDB, ReactJS, Next.js, Git, Docker, Figma, Teamwork, Time Management, Communication, Problem-solving
Exp: 1 years.",0.0
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_1.json
Role: Software Engineer, Backend Developer, Team Leader
Skills: Flutter, Python, Node.js, Java, MongoDB, MySQL, Firebase, SQL Server, RESTful APIs, WebSocket, Microservices, MVC, Git, Agile/Scrum, Problem-solving
Exp: 2 years.",0.3
"**AI/ML Project Intern**

We are seeking a highly motivated AI/ML Intern with a strong project portfolio to join our team. You will contribute to developing advanced AI solutions, focusing on RAG-based systems for LLMs and cutting-edge Computer Vision applications. Responsibilities include implementing hybrid retrieval architectures, fine-tuning deep learning models (PyTorch, YOLOv8), and data processing. The ideal candidate has hands-on Python expertise, experience with ChromaDB, FlagEmbedding, and a passion for solving complex problems.","ID: CV_46.json
Role: 
Skills: Networking, OSI/TCP-IP Models, VLAN, OSPF, NAT, Linux, Windows Server, DNS, DHCP, VPN, ADDS, Group Policy Management, Azure Sentinel, Disaster Recovery, Wireshark
Exp: 0 years.",0.0
